SK_ID_CURR,TARGET
101087,0.09245035852589213
101090,0.06582443642661356
101092,0.086930877007088
101097,0.09723570662828364
101099,0.058061092912098856
101107,0.0883753349208753
101118,0.08940827092289062
101125,0.10450834135087544
101126,0.07564463945483212
101128,0.10199362341949929
101136,0.14025177427625934
101140,0.0968328448826986
101149,0.07159360788001912
101160,0.0833296990283791
101169,0.12704407629934963
101181,0.07304735510243392
101186,0.06300406931930597
101190,0.10251597535644086
101193,0.11193771953476686
101194,0.0921195573282135
101198,0.09329564498939388
101200,0.07021863027761105
101204,0.10107638301910067
101211,0.07797577023487152
101213,0.08067970029012966
101223,0.0691761169193003
101225,0.09983484231743917
101237,0.08397389958391883
101243,0.08023507166157022
101244,0.10405662156417193
101258,0.0703956520344397
101259,0.14428569147906078
101268,0.10128867473843554
101269,0.07405706260980378
101271,0.10910197511938154
101279,0.07292300358724002
101281,0.09090426472857745
101287,0.06909531874016799
101292,0.09786753289595872
101294,0.07636344402118428
101296,0.07370880601522571
101297,0.08013608958590346
101299,0.06164696387734555
101301,0.07512059460059131
101305,0.07744380743440034
101308,0.06699574954938577
101318,0.05337208603208095
101327,0.1187243074950483
101329,0.10052453475600141
101332,0.0717310159629505
101337,0.09247488955056922
101343,0.061004397834818876
101345,0.07716644375757203
101346,0.09631151551230793
101353,0.05428039584828336
101354,0.10691122430357367
101355,0.10418670670641413
101356,0.05837257043403956
101362,0.10712477662337347
101363,0.11989020541159584
101365,0.08026183170155501
101366,0.09222826941287939
101367,0.11719146378389228
101368,0.05940362664643198
101374,0.11387558724293133
101380,0.06632221362796892
101383,0.06968669427065745
101398,0.0534899877734154
101399,0.12646454118919895
101401,0.10328425876762398
101412,0.09290709601566934
101426,0.1151748048901246
101427,0.13640972122204104
101428,0.108261911224574
101429,0.09735921115751947
101434,0.06859840328017693
101440,0.08859827415390206
101448,0.0939607792951711
101449,0.08139973622456104
101465,0.06911688899285588
101467,0.07085896903819548
101472,0.13281340053879456
101478,0.0804948818498973
101497,0.09089420669055731
101504,0.06492252172446587
101547,0.07813626267711417
101548,0.09739444690814977
101555,0.08487804455815352
101570,0.08637022593754241
101572,0.07090884300458662
101578,0.08159198947844713
101580,0.10652427132059206
101588,0.10759878240024875
101602,0.07992390497941972
101610,0.10463477235638512
101614,0.10896908338562274
101616,0.08960292552867624
101643,0.09940834006732122
101644,0.09981613428239229
101649,0.08656087408474342
101650,0.09626272544952312
101665,0.06003398167452023
101667,0.12052726713385235
101669,0.05880915494170981
101674,0.13592634497773845
101675,0.08208111484854494
101678,0.10566456116937917
101682,0.07244852353858112
101686,0.09633194968564615
101697,0.12317361509816008
101700,0.0839802880278535
101711,0.06864612765925336
101714,0.050608582822585554
101715,0.10314137590620348
101728,0.09484015954409282
101732,0.07099517272689232
101757,0.08934854893753469
101758,0.10583551499312308
101759,0.09534651732231306
101762,0.04679010035623383
101764,0.06830882624150277
101780,0.10929069556668602
101784,0.08716927992406105
101789,0.07688894416706807
101816,0.0850238717273816
101819,0.06298785125673417
101827,0.043068934174895726
101863,0.09083666005182033
101867,0.0946472610394348
101870,0.06811848547909011
101873,0.11125287482478156
101878,0.10258992496281868
101879,0.05986125768817333
101880,0.07778572260616282
101887,0.10405747892236025
101897,0.060188510637293406
101901,0.06787353974737827
101903,0.15668544583431895
101920,0.07611494642941798
101921,0.0810565629995709
101922,0.07981331493500515
101961,0.1550377428575485
101962,0.07503487768364561
101971,0.07317785697014073
101976,0.11576931868334442
102002,0.09608495278667557
102005,0.06568310834946015
102007,0.12962235282019446
102017,0.07113372076773265
102019,0.11759063900452675
102029,0.06022529201211667
102051,0.08930228163286114
102052,0.061886314707661434
102054,0.08231343919832902
102062,0.10975359612367572
102067,0.10064890649415506
102068,0.10098472439161518
102070,0.06943359503659095
102090,0.07413618438755107
102092,0.12743897669622636
102099,0.134058317234252
102100,0.05741191560055415
102112,0.09902018542379214
102113,0.09046513138593087
102122,0.11251391556654214
102123,0.07080065973146685
102125,0.07410529211729767
102126,0.1107862369999247
102146,0.09998118535609511
102147,0.1002857822803787
102151,0.09021051142635068
102158,0.08747441943064004
102159,0.07600742242389902
102162,0.07465253171392404
102165,0.08069033341635591
102166,0.099268665215872
102174,0.06254749394099912
102193,0.1352360226513362
102198,0.08493476716938048
102205,0.10347484512439946
102206,0.08986547136926687
102218,0.08492410340338265
102221,0.08849188735458034
102230,0.09296417354767368
102238,0.09145017963342207
102248,0.06562492754198901
102252,0.09851177868225088
102259,0.064428027441153
102262,0.09200788983349499
102273,0.07030920135459513
102286,0.08676346089408377
102293,0.08093551775788549
102294,0.06415668975287456
102296,0.0709552237299547
102298,0.10261611797250032
102303,0.07581875163503603
102309,0.10130795635775793
102315,0.07225351733378403
102340,0.07485216995625808
102342,0.06758638802616694
102344,0.08744408122032916
102346,0.11540925342541103
102347,0.06311954640084923
102374,0.11528658129781337
102380,0.09810946306994855
102387,0.08325198075758322
102393,0.08085570763401281
102403,0.08885523693966318
102413,0.09527035052523289
102414,0.07011429162130269
102415,0.08125077786036017
102416,0.08046806203943806
102439,0.08934748288470147
102441,0.08014136462741574
102443,0.0731067833941444
102444,0.09275049941300409
102445,0.14408206974344184
102448,0.07343778872993659
102449,0.09099057160369721
102450,0.12264553615575643
102456,0.07144835403215094
102458,0.08773430350171929
102459,0.0747346845122368
102465,0.05652826373126011
102470,0.11942640539302286
102471,0.06098155812258513
102475,0.12292301736425097
102476,0.10739876038634509
102506,0.07140371062005346
102509,0.07602697290341226
102519,0.07817278936895125
102522,0.06499747902178021
102545,0.07591598201028904
102549,0.11352659162340162
102562,0.06576663868503896
102563,0.07884039801822618
102568,0.11183853232213505
102582,0.11183455230823305
102592,0.06021312251162304
102597,0.08225886051155937
102605,0.1013364381299265
102614,0.09801865280268052
102617,0.09591765567345736
102634,0.07005294911869599
102652,0.060477199454847336
102655,0.04500326654133849
102671,0.0588110033884556
102694,0.07993652876369066
102701,0.09560765581228498
102703,0.0482180249358001
102704,0.06797265069676808
102713,0.04401342088712173
102720,0.09125463362572159
102731,0.0778178409322085
102733,0.07250946622973477
102749,0.10984250109144365
102755,0.0702077212920112
102763,0.08340868483940458
102770,0.10542104494973714
102772,0.09048707306708556
102799,0.0919656143980288
102838,0.08248662754055386
102854,0.0749323473439337
102862,0.11887457577835041
102863,0.08693277979993613
102867,0.06534036868293927
102868,0.0660874896191813
102878,0.08199463066942758
102887,0.08434440226328777
102898,0.12022181845397606
102904,0.08035430401679854
102912,0.1232553773177421
102919,0.06428103586184268
102927,0.06716612689506125
102932,0.10279671090700847
102933,0.12470471436542307
102935,0.057487923113761594
102958,0.09824713078760268
102969,0.10012889050472412
102971,0.07515072263040351
102975,0.06867148371117236
102979,0.09938973070890356
102982,0.06356064881732607
102987,0.12899517252113413
102989,0.08139402342763583
102995,0.08388746570975439
102996,0.0998744476265793
103000,0.0570343424141412
103001,0.10258520381751818
103004,0.08022295523891546
103010,0.0814196901741417
103025,0.10338396882699194
103029,0.09972340100577252
103046,0.09027543957958162
103056,0.07546939786002782
103062,0.08749024265084017
103078,0.09729759063106837
103083,0.05884729107404543
103092,0.08868187656497063
103096,0.07973330696949289
103097,0.11971238583445096
103102,0.12082085261338438
103112,0.08706686433598362
103132,0.058181705632732963
103144,0.08033755183025475
103145,0.07392289954189069
103146,0.0642684192256393
103147,0.10553008692991626
103158,0.07856372312186717
103171,0.11477146512080293
103173,0.06604774830309237
103184,0.09835576913726835
103195,0.09511482137474385
103196,0.058387042722695105
103206,0.07173606224572739
103230,0.08883230373583842
103231,0.11158708773999698
103232,0.0984574268359401
103239,0.12022839409177996
103240,0.07840670972205172
103243,0.0656846771924589
103252,0.10451582024863268
103258,0.07241641423716377
103259,0.09207659683303025
103279,0.0748588924514366
103280,0.057610712928180666
103286,0.09173937735148414
103287,0.12210659643702516
103290,0.0944330716202712
103298,0.08992925912749686
103315,0.05551660358388449
103319,0.07240406830678821
103334,0.11916587368594256
103336,0.10618830629327602
103345,0.09331920462982063
103368,0.07386720222575063
103371,0.09918810583465956
103377,0.07573708534224416
103398,0.06093410618640679
103404,0.06061772069969812
103408,0.10987609233944678
103410,0.07066390767785484
103418,0.06924696775484493
103420,0.10943283007254627
103432,0.09505549660173893
103433,0.07211539827461033
103436,0.07118170723754498
103440,0.09038058045039288
103453,0.0809743882696877
103459,0.1049428735507871
103460,0.08220273432281129
103461,0.05956051749604628
103462,0.08575386977268318
103473,0.08739704335464382
103474,0.0495307034093028
103475,0.11250818509257898
103478,0.10843818522310138
103480,0.09752228734118627
103484,0.060418052618466216
103494,0.09141953973852952
103513,0.10174884633321563
103515,0.08098914937850693
103516,0.1501045406722722
103525,0.10087873409341258
103541,0.11124979794017734
103544,0.077280446038181
103562,0.11417430690164818
103570,0.16772785637091334
103572,0.12337897526196755
103574,0.06731409791498578
103575,0.09553945155757898
103591,0.10753656045418096
103594,0.07728299410205643
103609,0.06586302293084602
103613,0.0747603169884367
103614,0.0797483801651875
103615,0.05984002723084864
103624,0.10281963599408067
103625,0.1382764647470191
103628,0.12475590498313079
103629,0.06608830293776785
103647,0.08083527097436212
103648,0.10277540708592942
103651,0.06857942931396183
103658,0.05836661507718726
103668,0.08176053337616543
103669,0.06883422140315423
103676,0.08134990923884429
103682,0.07638238424046864
103683,0.05696674327402859
103689,0.06879717051194853
103725,0.051110531503597095
103733,0.09985070389767232
103744,0.054252838653183484
103762,0.10198470360773654
103771,0.12632819136243326
103773,0.066625108146938
103783,0.10080356508160279
103784,0.09422741699272348
103808,0.0680861079662391
103812,0.0708069524567477
103813,0.08665913407745832
103814,0.08901536476765456
103818,0.12686749084418253
103824,0.08910263049291448
103828,0.052512415363854315
103830,0.0872465983924971
103840,0.06303404006016983
103842,0.10533472106707222
103847,0.1171758409352911
103848,0.09199728688699542
103851,0.06242920455752554
103854,0.11922327072325868
103857,0.17648956394806783
103861,0.06077901571467669
103862,0.08382873513260827
103865,0.10045458003786034
103870,0.05142564728685588
103876,0.08911556558718739
103891,0.1517225700192856
103908,0.07283365044438335
103914,0.09397646424850407
103918,0.09481096086268202
103940,0.09988627771703856
103963,0.13072164179636966
103966,0.0991568350691312
103971,0.11116298415696808
103980,0.11216387124232846
103984,0.07937207385197387
103985,0.08003755462262052
103998,0.1259381422252129
104019,0.07109443929198048
104026,0.09525008679261644
104035,0.11494031655531166
104044,0.0707569595740051
104045,0.08731311397665129
104047,0.10491792308058182
104051,0.06587304491662034
104058,0.07905392836987953
104063,0.0668405805325753
104066,0.09876216711828767
104087,0.05374444928189765
104089,0.08035029843320741
104095,0.08485121767030793
104098,0.12123631445084027
104104,0.05402301535140862
104110,0.08485120767532672
104120,0.08013672707277349
104122,0.05540335556989146
104131,0.0896934617169212
104132,0.0933226262836975
104135,0.06175709137754159
104136,0.08442202581563708
104149,0.07999519508863631
104150,0.07939221546514513
104156,0.09210696555249764
104165,0.08836859199959685
104175,0.0750314385832
104179,0.10077731236723707
104184,0.0928866539613581
104206,0.06558277833966225
104216,0.10047401795916991
104230,0.14358308813814985
104257,0.058867292595233676
104272,0.0497163799056634
104273,0.0921098428369673
104278,0.05245930643998655
104294,0.10444866439062596
104295,0.07901344097082955
104297,0.06731025100725194
104298,0.09070120601064884
104308,0.10276310970656102
104318,0.0790947131375291
104319,0.060025355338811426
104320,0.11340242309456622
104327,0.1014222583236858
104334,0.08031479536033673
104344,0.10451299195464235
104350,0.06696974226738105
104351,0.095940108957469
104354,0.11094177312344436
104369,0.12501397910545117
104376,0.08381712178894629
104381,0.08710034991252774
104384,0.09409775171593733
104391,0.055971001969932536
104394,0.09802645547387254
104398,0.1134789830550674
104402,0.07783182372649447
104408,0.08638321682987962
104409,0.05282881715426297
104410,0.11744024538813291
104412,0.07744783712304454
104417,0.10579204686331456
104424,0.08263743061524953
104426,0.06768317694984155
104435,0.08563872112578215
104445,0.06872585277402678
104458,0.058846429731336636
104460,0.0854631468942724
104466,0.0691475291812124
104472,0.09853774654302087
104473,0.11799633919427631
104479,0.05414943510133437
104480,0.08306871557590975
104482,0.1274565046185489
104499,0.05487314923530269
104501,0.050148450763640454
104502,0.07011497886362208
104506,0.08136034802911407
104510,0.06400418407710701
104512,0.05657143269939816
104520,0.13532731512182555
104528,0.10019598404930985
104529,0.0878689037036822
104541,0.0944330462181389
104578,0.06046600189923068
104584,0.08652018533169091
104588,0.09669136369286299
104602,0.0759549204023492
104610,0.061380867988732914
104611,0.08203744175290349
104618,0.12130618492648192
104620,0.07719238971958678
104622,0.05967815796467808
104624,0.07085334477638026
104625,0.09335041525811705
104634,0.13170982627247413
104639,0.09236452273849349
104646,0.08375777813990815
104647,0.0626384630756352
104652,0.05677407028920087
104670,0.08362538889595604
104677,0.07055048119067472
104685,0.11879978906861909
104691,0.09276282071779045
104696,0.07929112434347989
104699,0.06368587019543051
104712,0.11176167440924385
104714,0.07879015092618526
104717,0.08443800975312622
104718,0.08119271081887248
104740,0.07116584347979629
104741,0.09179425731016105
104743,0.04471098216621635
104744,0.09135364947606364
104747,0.0993413288873342
104767,0.08540058675361414
104772,0.18656350848333514
104776,0.11981312937825557
104779,0.06441722698179464
104814,0.08318955192077908
104815,0.08011811172785196
104830,0.10106371513096178
104831,0.1260125525270957
104833,0.11655479598861451
104839,0.07179537282665935
104840,0.08657865395847543
104860,0.08892374582161916
104861,0.061807423426138326
104866,0.08348150822926766
104870,0.0735504726926078
104877,0.09707013421723042
104878,0.05868735435158374
104879,0.08426040547055291
104880,0.08385131525876278
104899,0.08219730417350173
104906,0.05739652005925846
104907,0.10866697300599347
104913,0.09031570425344805
104916,0.1074259665520503
104921,0.09131630696036253
104930,0.07282756015594997
104931,0.0928041454744293
104936,0.10366222806133905
104937,0.08151123502084956
104942,0.07595661848059158
104943,0.08514187130346795
104969,0.10621040269472354
104972,0.13588380766402774
104988,0.08753050364214629
105013,0.10555594420539594
105015,0.08487874399864138
105019,0.07114218190415067
105027,0.09439464097634342
105030,0.0931386827070928
105035,0.16009099267576613
105041,0.06578584883989791
105051,0.13913055605601385
105056,0.07611166453361702
105067,0.17647197662902336
105071,0.08938315898842311
105072,0.0626456383976979
105074,0.12177787299731486
105091,0.11258669494355451
105101,0.07116162387054452
105103,0.09188283752449017
105134,0.10096322342675988
105139,0.08549491729877483
105142,0.12586957159914913
105146,0.08708797431886053
105163,0.07657909585606398
105168,0.105037461998372
105172,0.05630901187657341
105176,0.12823633636981843
105195,0.08163134554795887
105196,0.12146263143342184
105197,0.06150591018288069
105203,0.09697799584144721
105223,0.09141116854931389
105227,0.09249074192173969
105228,0.06646515026365056
105230,0.11969799872470971
105231,0.12632047747315495
105239,0.07060115608675162
105242,0.11463770886056568
105244,0.08393659291641101
105245,0.10426266582379642
105248,0.050873941132163404
105249,0.08263274496112227
105266,0.11499804520596169
105271,0.12332388986745935
105276,0.10257067744909124
105282,0.09429982016780093
105292,0.08464228509580142
105297,0.0517422245031076
105332,0.12043291745333279
105333,0.08215417834288007
105343,0.062027682262439855
105344,0.06130354503805425
105345,0.10451022421381953
105357,0.08717562528037301
105359,0.08970828757761835
105366,0.06776325014497087
105367,0.10347783110277736
105370,0.04517272598236243
105377,0.08318434034108042
105390,0.09130894930579124
105399,0.06123951459861607
105403,0.07654700593296072
105404,0.0794566059054508
105414,0.06482725140024236
105417,0.08072072228308391
105425,0.12858686253586163
105452,0.0677933199043384
105454,0.10902369039358917
105456,0.12618440281544316
105470,0.10178956366074092
105471,0.05430392942103302
105483,0.07972879217056182
105493,0.11320083981011042
105508,0.11643723575156831
105514,0.10018351212358538
105515,0.05425054206461861
105528,0.1240063934149317
105529,0.06794103811764875
105531,0.06238866598547203
105532,0.0704425003677012
105558,0.05556038410884444
105574,0.0809969468004619
105578,0.06290779261078437
105584,0.1509856139549817
105595,0.09901646632176593
105617,0.10451877178347856
105618,0.08818414215166842
105621,0.06794611973477677
105625,0.07768775713083306
105629,0.078284628323245
105630,0.06714512837340372
105634,0.06828991877607306
105635,0.09222700967583851
105641,0.08656352446672337
105647,0.11602633022766268
105648,0.08179088237986387
105655,0.06918556449157381
105657,0.06283658925383873
105672,0.10626898324325995
105678,0.09128567308893605
105682,0.0716038993233194
105691,0.08457271498111407
105692,0.08084299826196763
105706,0.11479748160222412
105712,0.11076972253484502
105720,0.08014892110665477
105734,0.07663004318110528
105735,0.08648163866883074
105736,0.0878881902275971
105737,0.05448046114947516
105738,0.12171766263389676
105740,0.12370549133047909
105744,0.06911384991692453
105747,0.10645314219845149
105749,0.09722766533383066
105754,0.08453577857019899
105758,0.07417719975031656
105760,0.06784799916176497
105767,0.08494613821003277
105784,0.11231724027518214
105791,0.08320377224593554
105802,0.07944874442915482
105807,0.11383402840757548
105809,0.08516701116313699
105816,0.07861088054831433
105817,0.0554073504270594
105824,0.11802535225050695
105832,0.09430199604524286
105856,0.08007540945408312
105865,0.07548542416206658
105899,0.06672236667187684
105906,0.052404948518280065
105916,0.08100903020042728
105923,0.09726737785678988
105937,0.1007711200307227
105965,0.06330440309910938
105966,0.07635461749350927
105968,0.07416542545497735
105973,0.07870372286379806
105976,0.09265712555939942
105978,0.05711894519946631
105979,0.07156858275741947
105991,0.10384028207187872
105998,0.08332557684285206
105999,0.09503654866120104
106000,0.10741512747627278
106001,0.08994535441836132
106010,0.08055859190171352
106011,0.09275451694367345
106013,0.1029502492694987
106015,0.083501599495669
106026,0.06238048341813598
106032,0.06897727110343721
106035,0.09202777264264593
106040,0.07751204513160874
106041,0.12740535004440834
106044,0.051795510376226275
106053,0.0878588180265592
106054,0.06507932508142261
106065,0.11063175668282867
106081,0.0670240372591017
106083,0.0908253780127664
106087,0.08691908117037268
106090,0.08893831861347777
106101,0.05314707163154201
106102,0.11956284964709453
106109,0.07851378861016484
106116,0.05943818121308549
106150,0.06965503826339016
106155,0.16332316130959193
106166,0.08352359118319143
106176,0.07739586098983338
106189,0.06244914549181948
106199,0.11178330116668866
106205,0.09026100170251276
106206,0.08029497309804594
106211,0.08061679184080968
106214,0.056538923562499344
106216,0.07805615633350892
106217,0.09044496533939271
106225,0.06877428921724482
106249,0.06496331979132727
106256,0.08456331494727484
106258,0.0718263190037485
106261,0.08580537212852511
106262,0.10303239829730129
106264,0.05300904784100486
106271,0.08809112663793114
106276,0.07621483797017693
106277,0.08423666841189978
106286,0.09385307702369215
106293,0.0645287583070449
106295,0.06692550586314513
106296,0.09059821889936144
106297,0.10923981835962936
106298,0.07740126324728057
106311,0.06905727307939521
106314,0.11048281969339854
106320,0.10998611774211886
106334,0.09645528191885505
106346,0.07255361980398409
106347,0.06659647984671999
106349,0.08210194590436432
106354,0.0958350312771352
106360,0.063033982513256
106373,0.07961227379318826
106377,0.07103674682696952
106386,0.09328612127630148
106387,0.09844191247511215
106391,0.04907532653895117
106401,0.10866606396379526
106411,0.11061171780669997
106413,0.11908427336168313
106426,0.09877647644437301
106427,0.06496694320126079
106428,0.11607451609466808
106434,0.09304298392738651
106438,0.07963984347141195
106440,0.09062942703285656
106441,0.05416585560775921
106452,0.10988628080124821
106453,0.07839305895249869
106454,0.09936672785248325
106457,0.08406535647546125
106484,0.06993424447448264
106488,0.1329838719607589
106491,0.08569176671957153
106514,0.0791064413703943
106527,0.08271671612218623
106528,0.07316360137862003
106529,0.06292969347196097
106534,0.117278466664929
106550,0.09881233405259882
106577,0.08643835298832454
106585,0.11617537757469593
106590,0.06497791020742824
106607,0.07768376302280472
106610,0.09334287112817836
106611,0.09191719892924695
106612,0.11383073614645005
106624,0.05927204742988471
106631,0.05924389512716022
106647,0.15808755324626028
106660,0.12235113224525543
106674,0.09251762493838618
106687,0.07097393020885127
106712,0.0937128768177277
106713,0.08281282886582458
106717,0.07323429278843803
106720,0.08217453633799437
106721,0.08740903417610227
106724,0.0760057626585312
106735,0.09759655005166958
106739,0.09492101742231307
106740,0.08228061788749019
106754,0.06497467677889163
106760,0.15600945885477902
106761,0.09231901415181247
106784,0.11067935595533425
106787,0.084513186869257
106797,0.07163186274219488
106798,0.07524673139263043
106802,0.12393404053926195
106803,0.09596760451950956
106804,0.1421630923700944
106805,0.07018240324749306
106810,0.12012263043319818
106812,0.08496720423410897
106813,0.06833371233886505
106817,0.06996796257627885
106822,0.11812484008158168
106823,0.07661993968486641
106827,0.06439427552775955
106841,0.06977802698804796
106851,0.10507187679655018
106852,0.09083395389137587
106853,0.14698193876698284
106854,0.15240621058600964
106861,0.09812092412209533
106873,0.11354534847292873
106877,0.06696760451102128
106878,0.09185836490763823
106881,0.09791681683217471
106900,0.09237555584816426
106906,0.06675776321884881
106907,0.08217390140230119
106914,0.08900826681397127
106916,0.08926012360256483
106924,0.0750551623127867
106931,0.06953522988648807
106936,0.103158573944671
106937,0.09044021074742474
106938,0.06012078264819831
106939,0.09386448336718173
106943,0.07454402935400657
106944,0.08088737284794842
106967,0.1057597947600332
106980,0.06857179423960039
106986,0.06050067199158217
106987,0.08591708589601718
106990,0.06654827494993991
107013,0.05097696153104408
107023,0.08432523049575348
107033,0.06700882658749951
107037,0.09304773801444408
107048,0.0985364028186529
107071,0.10020789278162648
107081,0.0543225178149396
107113,0.07318393318968422
107130,0.05902552077097585
107131,0.07306429488333288
107145,0.09314820470012522
107156,0.07907921614975778
107219,0.06901389938994089
107222,0.12193880182530778
107223,0.17445569179388584
107232,0.11439684769360844
107245,0.09145409616068062
107246,0.05239440234631211
107247,0.06314983273233835
107256,0.06128843807960654
107259,0.08044197944425253
107260,0.052671973780308856
107279,0.13315768103219394
107280,0.06947320099232242
107281,0.0841146193305637
107285,0.0905064180664129
107329,0.0961429674379295
107337,0.08634725578732122
107349,0.06922774913956393
107350,0.08938151103606534
107351,0.05806265729325436
107359,0.14205350197978714
107391,0.0821006325179146
107394,0.09998709593816746
107395,0.06898057414644009
107406,0.10734068037113285
107416,0.11940206080955505
107417,0.08201070175875722
107418,0.08196154418203459
107419,0.07063916093690574
107444,0.0787973670837368
107445,0.08978980365214238
107446,0.0848672042148285
107460,0.09099766028583779
107470,0.08660610529944751
107475,0.06919216636570993
107520,0.09396333644646047
107526,0.07985671324696127
107527,0.050573029097522135
107530,0.06824180116159265
107532,0.13572550020061044
107534,0.1156192536438235
107535,0.08777457561770324
107554,0.10140065855940295
107556,0.08258469475578822
107559,0.0987532928641729
107561,0.05307069111853342
107564,0.0717035503293212
107566,0.08504640957333427
107571,0.06866748308301966
107590,0.10206190585267517
107602,0.08356444973296281
107625,0.11657917849864656
107626,0.12616008610098275
107635,0.08060035766074719
107636,0.0667625080143473
107645,0.09533222894787816
107652,0.09249541143669182
107655,0.06032599654189501
107668,0.07147811665210312
107670,0.06934632119146905
107677,0.048698270363290386
107680,0.10793175077145278
107683,0.0858700475034224
107684,0.06630508718553192
107691,0.09072725488291342
107692,0.11054979399246205
107703,0.10592141166479127
107709,0.05650919004387922
107710,0.08383761438242222
107721,0.0864728615226469
107725,0.0934402776773942
107727,0.11036792667328542
107739,0.07714845563823115
107740,0.10134631556598765
107741,0.09677534845297979
107747,0.08095701886180443
107765,0.14314890593470483
107768,0.0688042081314034
107775,0.09209009104683832
107782,0.11315830895929122
107790,0.06761724919414658
107801,0.07051248810581977
107807,0.055158681227322
107811,0.10421749123470334
107817,0.1064322031389746
107826,0.07169900155796792
107838,0.09642293833784261
107839,0.07930832445464643
107843,0.0701254469328897
107847,0.0618683482060904
107849,0.09097330575727368
107850,0.08534906514072381
107867,0.10570427734365924
107871,0.09437108623497363
107908,0.07912854272252842
107913,0.11573584935056982
107927,0.10162230494696835
107931,0.05184091771718951
107955,0.06076610154520162
107962,0.07653322336397485
107977,0.08150154091312573
107978,0.07686423219842915
107993,0.06051792518696597
108010,0.08239632994046352
108016,0.10484914140036149
108018,0.1406506158717928
108027,0.11894172474277345
108045,0.08174179590388954
108069,0.11849648313907928
108082,0.09638727061166881
108089,0.08401590276325935
108092,0.07204713766250061
108106,0.06674783409266134
108112,0.07466606539563252
108120,0.12181777057536744
108122,0.16219508665627805
108135,0.11172726550850406
108170,0.07996997817143117
108171,0.09299207458654758
108177,0.06434803709268239
108180,0.10016447231910675
108183,0.08548940976282889
108184,0.05522381325684131
108185,0.08850993696624467
108192,0.09932172294523495
108195,0.10151771863312535
108196,0.12341710553369378
108218,0.06676700181411598
108219,0.12940658901278113
108243,0.11249872034072352
108249,0.053469792267945855
108251,0.05469853045495332
